file,class 0,class 1,class 2,class 3,class 4,class 5,class 6,class 7,class 8,class 9
4.0_8.16c.wav,0,0,0,0,1,0,0,0,1,0
4.0_9.0a.wav,0,0,0,0,1,0,0,0,0,1
4.0_9.0b.wav,0,0,0,0,1,0,0,0,0,1
4.0_9.0c.wav,0,0,0,0,1,0,0,0,0,1
4.0_9.6a.wav,0,0,0,0,1,0,0,0,0,1
4.0_9.6b.wav,0,0,0,0,1,0,0,0,0,1
4.0_9.6c.wav,0,0,0,0,1,0,0,0,0,1
4.0a.wav,0,0,0,0,1,0,0,0,0,0
4.10_1.10a.wav,0,1,0,0,1,0,0,0,0,0
4.10_1.10b.wav,0,1,0,0,1,0,0,0,0,0
4.10_1.10c.wav,0,1,0,0,1,0,0,0,0,0
4.10_2.11a.wav,0,0,1,0,1,0,0,0,0,0
4.10_2.11b.wav,0,0,1,0,1,0,0,0,0,0
4.10_2.11c.wav,0,0,1,0,1,0,0,0,0,0
4.10_3.10a.wav,0,0,0,1,1,0,0,0,0,0
4.10_3.10b.wav,0,0,0,1,1,0,0,0,0,0
4.10_3.10c.wav,0,0,0,1,1,0,0,0,0,0
4.10_3.1a.wav,0,0,0,1,1,0,0,0,0,0
4.10_3.1b.wav,0,0,0,1,1,0,0,0,0,0
4.10_3.1c.wav,0,0,0,1,1,0,0,0,0,0
4.10_5.13a.wav,0,0,0,0,1,1,0,0,0,0
4.10_5.13b.wav,0,0,0,0,1,1,0,0,0,0
4.10_5.13c.wav,0,0,0,0,1,1,0,0,0,0
4.10_5.3a.wav,0,0,0,0,1,1,0,0,0,0
4.10_5.3b.wav,0,0,0,0,1,1,0,0,0,0
4.10_5.3c.wav,0,0,0,0,1,1,0,0,0,0
4.10_5.5a.wav,0,0,0,0,1,1,0,0,0,0
4.10_5.5b.wav,0,0,0,0,1,1,0,0,0,0
4.10_5.5c.wav,0,0,0,0,1,1,0,0,0,0
4.10a.wav,0,0,0,0,1,0,0,0,0,0
4.11_1.1_5.3a.wav,0,1,0,0,1,1,0,0,0,0
4.11_1.1_5.3b.wav,0,1,0,0,1,1,0,0,0,0
4.11_1.1_5.3c.wav,0,1,0,0,1,1,0,0,0,0
4.11_1.1_5.3d.wav,0,1,0,0,1,1,0,0,0,0
4.11_1.1_5.3e.wav,0,1,0,0,1,1,0,0,0,0
4.11_1.1_5.3f.wav,0,1,0,0,1,1,0,0,0,0
4.11_1.1_5.3g.wav,0,1,0,0,1,1,0,0,0,0
4.11_1.1_5.3h.wav,0,1,0,0,1,1,0,0,0,0
4.11_1.1_5.3i.wav,0,1,0,0,1,1,0,0,0,0
4.11_1.4a.wav,0,1,0,0,1,0,0,0,0,0
4.11_1.4b.wav,0,1,0,0,1,0,0,0,0,0
4.11_1.4c.wav,0,1,0,0,1,0,0,0,0,0
4.11_2.8a.wav,0,0,1,0,1,0,0,0,0,0
4.11_2.8b.wav,0,0,1,0,1,0,0,0,0,0
4.11_2.8c.wav,0,0,1,0,1,0,0,0,0,0
4.11_3.3a.wav,0,0,0,1,1,0,0,0,0,0
4.11_3.3b.wav,0,0,0,1,1,0,0,0,0,0
4.11_3.3c.wav,0,0,0,1,1,0,0,0,0,0
4.11_3.8a.wav,0,0,0,1,1,0,0,0,0,0
4.11_3.8b.wav,0,0,0,1,1,0,0,0,0,0
4.11_3.8c.wav,0,0,0,1,1,0,0,0,0,0
4.11_5.3_1.1a.wav,0,1,0,0,1,1,0,0,0,0
4.11_5.3_1.1b.wav,0,1,0,0,1,1,0,0,0,0
4.11_5.3_1.1c.wav,0,1,0,0,1,1,0,0,0,0
4.11_5.3_1.1d.wav,0,1,0,0,1,1,0,0,0,0
4.11_5.3_1.1e.wav,0,1,0,0,1,1,0,0,0,0
4.11_5.3_1.1f.wav,0,1,0,0,1,1,0,0,0,0
4.11_5.3_1.1g.wav,0,1,0,0,1,1,0,0,0,0
4.11_5.3_1.1h.wav,0,1,0,0,1,1,0,0,0,0
4.11_5.3_1.1i.wav,0,1,0,0,1,1,0,0,0,0
4.11_5.3a.wav,0,0,0,0,1,1,0,0,0,0
4.11_5.3b.wav,0,0,0,0,1,1,0,0,0,0
4.11_5.3c.wav,0,0,0,0,1,1,0,0,0,0
4.11_5.9_6.16a.wav,0,0,0,0,1,1,1,0,0,0
4.11_5.9_6.16b.wav,0,0,0,0,1,1,1,0,0,0
4.11_5.9_6.16c.wav,0,0,0,0,1,1,1,0,0,0
4.11_5.9_6.16d.wav,0,0,0,0,1,1,1,0,0,0
4.11_5.9_6.16e.wav,0,0,0,0,1,1,1,0,0,0
4.11_5.9_6.16f.wav,0,0,0,0,1,1,1,0,0,0
4.11_5.9_6.16g.wav,0,0,0,0,1,1,1,0,0,0
4.11_5.9_6.16h.wav,0,0,0,0,1,1,1,0,0,0
4.11_5.9_6.16i.wav,0,0,0,0,1,1,1,0,0,0
4.11_6.16_5.9a.wav,0,0,0,0,1,1,1,0,0,0
4.11_6.16_5.9b.wav,0,0,0,0,1,1,1,0,0,0
4.11_6.16_5.9c.wav,0,0,0,0,1,1,1,0,0,0
4.11_6.16_5.9d.wav,0,0,0,0,1,1,1,0,0,0
4.11_6.16_5.9e.wav,0,0,0,0,1,1,1,0,0,0
4.11_6.16_5.9f.wav,0,0,0,0,1,1,1,0,0,0
4.11_6.16_5.9g.wav,0,0,0,0,1,1,1,0,0,0
4.11_6.16_5.9h.wav,0,0,0,0,1,1,1,0,0,0
4.11_6.16_5.9i.wav,0,0,0,0,1,1,1,0,0,0
4.11_7.18a.wav,0,0,0,0,1,0,0,1,0,0
4.11_7.18b.wav,0,0,0,0,1,0,0,1,0,0
4.11_7.18c.wav,0,0,0,0,1,0,0,1,0,0
4.11_7.9a.wav,0,0,0,0,1,0,0,1,0,0
4.11_7.9b.wav,0,0,0,0,1,0,0,1,0,0
4.11_7.9c.wav,0,0,0,0,1,0,0,1,0,0
4.11_8.13a.wav,0,0,0,0,1,0,0,0,1,0
4.11_8.13b.wav,0,0,0,0,1,0,0,0,1,0
4.11_8.13c.wav,0,0,0,0,1,0,0,0,1,0
4.11_8.14a.wav,0,0,0,0,1,0,0,0,1,0
4.11_8.14b.wav,0,0,0,0,1,0,0,0,1,0
4.11_8.14c.wav,0,0,0,0,1,0,0,0,1,0
4.11_9.13a.wav,0,0,0,0,1,0,0,0,0,1
4.11_9.13b.wav,0,0,0,0,1,0,0,0,0,1
4.11_9.13c.wav,0,0,0,0,1,0,0,0,0,1
4.11_9.6a.wav,0,0,0,0,1,0,0,0,0,1
4.11_9.6b.wav,0,0,0,0,1,0,0,0,0,1
4.11_9.6c.wav,0,0,0,0,1,0,0,0,0,1
4.11a.wav,0,0,0,0,1,0,0,0,0,0
4.12_0.19_9.7a.wav,1,0,0,0,1,0,0,0,0,1
4.12_0.19_9.7b.wav,1,0,0,0,1,0,0,0,0,1
4.12_0.19_9.7c.wav,1,0,0,0,1,0,0,0,0,1
4.12_0.19_9.7d.wav,1,0,0,0,1,0,0,0,0,1
4.12_0.19_9.7e.wav,1,0,0,0,1,0,0,0,0,1
4.12_0.19_9.7f.wav,1,0,0,0,1,0,0,0,0,1
4.12_0.19_9.7g.wav,1,0,0,0,1,0,0,0,0,1
4.12_0.19_9.7h.wav,1,0,0,0,1,0,0,0,0,1
4.12_0.19_9.7i.wav,1,0,0,0,1,0,0,0,0,1
4.12_0.5_8.14a.wav,1,0,0,0,1,0,0,0,1,0
4.12_0.5_8.14b.wav,1,0,0,0,1,0,0,0,1,0
4.12_0.5_8.14c.wav,1,0,0,0,1,0,0,0,1,0
4.12_0.5_8.14d.wav,1,0,0,0,1,0,0,0,1,0
4.12_0.5_8.14e.wav,1,0,0,0,1,0,0,0,1,0
4.12_0.5_8.14f.wav,1,0,0,0,1,0,0,0,1,0
4.12_0.5_8.14g.wav,1,0,0,0,1,0,0,0,1,0
4.12_0.5_8.14h.wav,1,0,0,0,1,0,0,0,1,0
4.12_0.5_8.14i.wav,1,0,0,0,1,0,0,0,1,0
4.12_2.13a.wav,0,0,1,0,1,0,0,0,0,0
4.12_2.13b.wav,0,0,1,0,1,0,0,0,0,0
4.12_2.13c.wav,0,0,1,0,1,0,0,0,0,0
4.12_2.17a.wav,0,0,1,0,1,0,0,0,0,0
4.12_2.17b.wav,0,0,1,0,1,0,0,0,0,0
4.12_2.17c.wav,0,0,1,0,1,0,0,0,0,0
4.12_5.16a.wav,0,0,0,0,1,1,0,0,0,0
4.12_5.16b.wav,0,0,0,0,1,1,0,0,0,0
4.12_5.16c.wav,0,0,0,0,1,1,0,0,0,0
4.12_6.10a.wav,0,0,0,0,1,0,1,0,0,0
4.12_6.10b.wav,0,0,0,0,1,0,1,0,0,0
4.12_6.10c.wav,0,0,0,0,1,0,1,0,0,0
4.12_7.4a.wav,0,0,0,0,1,0,0,1,0,0
4.12_7.4b.wav,0,0,0,0,1,0,0,1,0,0
4.12_7.4c.wav,0,0,0,0,1,0,0,1,0,0
4.12_8.14_0.5a.wav,1,0,0,0,1,0,0,0,1,0
4.12_8.14_0.5b.wav,1,0,0,0,1,0,0,0,1,0
4.12_8.14_0.5c.wav,1,0,0,0,1,0,0,0,1,0
4.12_8.14_0.5d.wav,1,0,0,0,1,0,0,0,1,0
4.12_8.14_0.5e.wav,1,0,0,0,1,0,0,0,1,0
4.12_8.14_0.5f.wav,1,0,0,0,1,0,0,0,1,0
4.12_8.14_0.5g.wav,1,0,0,0,1,0,0,0,1,0
4.12_8.14_0.5h.wav,1,0,0,0,1,0,0,0,1,0
4.12_8.14_0.5i.wav,1,0,0,0,1,0,0,0,1,0
4.12_8.1a.wav,0,0,0,0,1,0,0,0,1,0
4.12_8.1b.wav,0,0,0,0,1,0,0,0,1,0
4.12_8.1c.wav,0,0,0,0,1,0,0,0,1,0
4.12_9.7_0.19a.wav,1,0,0,0,1,0,0,0,0,1
4.12_9.7_0.19b.wav,1,0,0,0,1,0,0,0,0,1
4.12_9.7_0.19c.wav,1,0,0,0,1,0,0,0,0,1
4.12_9.7_0.19d.wav,1,0,0,0,1,0,0,0,0,1
4.12_9.7_0.19e.wav,1,0,0,0,1,0,0,0,0,1
4.12_9.7_0.19f.wav,1,0,0,0,1,0,0,0,0,1
4.12_9.7_0.19g.wav,1,0,0,0,1,0,0,0,0,1
4.12_9.7_0.19h.wav,1,0,0,0,1,0,0,0,0,1
4.12_9.7_0.19i.wav,1,0,0,0,1,0,0,0,0,1
4.12a.wav,0,0,0,0,1,0,0,0,0,0
4.13_0.15a.wav,1,0,0,0,1,0,0,0,0,0
4.13_0.15b.wav,1,0,0,0,1,0,0,0,0,0
4.13_0.15c.wav,1,0,0,0,1,0,0,0,0,0
4.13_0.2_2.19a.wav,1,0,1,0,1,0,0,0,0,0
4.13_0.2_2.19b.wav,1,0,1,0,1,0,0,0,0,0
4.13_0.2_2.19c.wav,1,0,1,0,1,0,0,0,0,0
4.13_0.2_2.19d.wav,1,0,1,0,1,0,0,0,0,0
4.13_0.2_2.19e.wav,1,0,1,0,1,0,0,0,0,0
4.13_0.2_2.19f.wav,1,0,1,0,1,0,0,0,0,0
4.13_0.2_2.19g.wav,1,0,1,0,1,0,0,0,0,0
4.13_0.2_2.19h.wav,1,0,1,0,1,0,0,0,0,0
4.13_0.2_2.19i.wav,1,0,1,0,1,0,0,0,0,0
4.13_0.9a.wav,1,0,0,0,1,0,0,0,0,0
4.13_0.9b.wav,1,0,0,0,1,0,0,0,0,0
4.13_0.9c.wav,1,0,0,0,1,0,0,0,0,0
4.13_1.14a.wav,0,1,0,0,1,0,0,0,0,0
4.13_1.14b.wav,0,1,0,0,1,0,0,0,0,0
4.13_1.14c.wav,0,1,0,0,1,0,0,0,0,0
4.13_1.2a.wav,0,1,0,0,1,0,0,0,0,0
4.13_1.2b.wav,0,1,0,0,1,0,0,0,0,0
4.13_1.2c.wav,0,1,0,0,1,0,0,0,0,0
4.13_1.7a.wav,0,1,0,0,1,0,0,0,0,0
4.13_1.7b.wav,0,1,0,0,1,0,0,0,0,0
4.13_1.7c.wav,0,1,0,0,1,0,0,0,0,0
4.13_2.19_0.2a.wav,1,0,1,0,1,0,0,0,0,0
4.13_2.19_0.2b.wav,1,0,1,0,1,0,0,0,0,0
4.13_2.19_0.2c.wav,1,0,1,0,1,0,0,0,0,0
4.13_2.19_0.2d.wav,1,0,1,0,1,0,0,0,0,0
4.13_2.19_0.2e.wav,1,0,1,0,1,0,0,0,0,0
4.13_2.19_0.2f.wav,1,0,1,0,1,0,0,0,0,0
4.13_2.19_0.2g.wav,1,0,1,0,1,0,0,0,0,0
4.13_2.19_0.2h.wav,1,0,1,0,1,0,0,0,0,0
4.13_2.19_0.2i.wav,1,0,1,0,1,0,0,0,0,0
4.13_3.9a.wav,0,0,0,1,1,0,0,0,0,0
4.13_3.9b.wav,0,0,0,1,1,0,0,0,0,0
4.13_3.9c.wav,0,0,0,1,1,0,0,0,0,0
4.13_5.13a.wav,0,0,0,0,1,1,0,0,0,0
4.13_5.13b.wav,0,0,0,0,1,1,0,0,0,0
4.13_5.13c.wav,0,0,0,0,1,1,0,0,0,0
4.13_6.6a.wav,0,0,0,0,1,0,1,0,0,0
4.13_6.6b.wav,0,0,0,0,1,0,1,0,0,0
4.13_6.6c.wav,0,0,0,0,1,0,1,0,0,0
4.13_8.16a.wav,0,0,0,0,1,0,0,0,1,0
4.13_8.16b.wav,0,0,0,0,1,0,0,0,1,0
4.13_8.16c.wav,0,0,0,0,1,0,0,0,1,0
4.13_8.3a.wav,0,0,0,0,1,0,0,0,1,0
4.13_8.3b.wav,0,0,0,0,1,0,0,0,1,0
4.13_8.3c.wav,0,0,0,0,1,0,0,0,1,0
4.13_9.11a.wav,0,0,0,0,1,0,0,0,0,1
4.13_9.11b.wav,0,0,0,0,1,0,0,0,0,1
4.13_9.11c.wav,0,0,0,0,1,0,0,0,0,1
4.13_9.16a.wav,0,0,0,0,1,0,0,0,0,1
4.13_9.16b.wav,0,0,0,0,1,0,0,0,0,1
4.13_9.16c.wav,0,0,0,0,1,0,0,0,0,1
4.13_9.6a.wav,0,0,0,0,1,0,0,0,0,1
4.13_9.6b.wav,0,0,0,0,1,0,0,0,0,1
4.13_9.6c.wav,0,0,0,0,1,0,0,0,0,1
4.13a.wav,0,0,0,0,1,0,0,0,0,0
4.14_0.16a.wav,1,0,0,0,1,0,0,0,0,0
4.14_0.16b.wav,1,0,0,0,1,0,0,0,0,0
4.14_0.16c.wav,1,0,0,0,1,0,0,0,0,0
4.14_0.4_3.8a.wav,1,0,0,1,1,0,0,0,0,0
4.14_0.4_3.8b.wav,1,0,0,1,1,0,0,0,0,0
4.14_0.4_3.8c.wav,1,0,0,1,1,0,0,0,0,0
4.14_0.4_3.8d.wav,1,0,0,1,1,0,0,0,0,0
4.14_0.4_3.8e.wav,1,0,0,1,1,0,0,0,0,0
4.14_0.4_3.8f.wav,1,0,0,1,1,0,0,0,0,0
4.14_0.4_3.8g.wav,1,0,0,1,1,0,0,0,0,0
4.14_0.4_3.8h.wav,1,0,0,1,1,0,0,0,0,0
4.14_0.4_3.8i.wav,1,0,0,1,1,0,0,0,0,0
4.14_0.8a.wav,1,0,0,0,1,0,0,0,0,0
4.14_0.8b.wav,1,0,0,0,1,0,0,0,0,0
4.14_0.8c.wav,1,0,0,0,1,0,0,0,0,0
4.14_2.10a.wav,0,0,1,0,1,0,0,0,0,0
4.14_2.10b.wav,0,0,1,0,1,0,0,0,0,0
4.14_2.10c.wav,0,0,1,0,1,0,0,0,0,0
4.14_3.10_5.6a.wav,0,0,0,1,1,1,0,0,0,0
4.14_3.10_5.6b.wav,0,0,0,1,1,1,0,0,0,0
4.14_3.10_5.6c.wav,0,0,0,1,1,1,0,0,0,0
4.14_3.10_5.6d.wav,0,0,0,1,1,1,0,0,0,0
4.14_3.10_5.6e.wav,0,0,0,1,1,1,0,0,0,0
4.14_3.10_5.6f.wav,0,0,0,1,1,1,0,0,0,0
4.14_3.10_5.6g.wav,0,0,0,1,1,1,0,0,0,0
4.14_3.10_5.6h.wav,0,0,0,1,1,1,0,0,0,0
4.14_3.10_5.6i.wav,0,0,0,1,1,1,0,0,0,0
4.14_3.14a.wav,0,0,0,1,1,0,0,0,0,0
4.14_3.14b.wav,0,0,0,1,1,0,0,0,0,0
4.14_3.14c.wav,0,0,0,1,1,0,0,0,0,0
4.14_3.4a.wav,0,0,0,1,1,0,0,0,0,0
4.14_3.4b.wav,0,0,0,1,1,0,0,0,0,0
4.14_3.4c.wav,0,0,0,1,1,0,0,0,0,0
4.14_3.8_0.4a.wav,1,0,0,1,1,0,0,0,0,0
4.14_3.8_0.4b.wav,1,0,0,1,1,0,0,0,0,0
4.14_3.8_0.4c.wav,1,0,0,1,1,0,0,0,0,0
4.14_3.8_0.4d.wav,1,0,0,1,1,0,0,0,0,0
4.14_3.8_0.4e.wav,1,0,0,1,1,0,0,0,0,0
4.14_3.8_0.4f.wav,1,0,0,1,1,0,0,0,0,0
4.14_3.8_0.4g.wav,1,0,0,1,1,0,0,0,0,0
4.14_3.8_0.4h.wav,1,0,0,1,1,0,0,0,0,0
4.14_3.8_0.4i.wav,1,0,0,1,1,0,0,0,0,0
4.14_5.11a.wav,0,0,0,0,1,1,0,0,0,0
4.14_5.11b.wav,0,0,0,0,1,1,0,0,0,0
4.14_5.11c.wav,0,0,0,0,1,1,0,0,0,0
4.14_5.6_3.10a.wav,0,0,0,1,1,1,0,0,0,0
4.14_5.6_3.10b.wav,0,0,0,1,1,1,0,0,0,0
4.14_5.6_3.10c.wav,0,0,0,1,1,1,0,0,0,0
4.14_5.6_3.10d.wav,0,0,0,1,1,1,0,0,0,0
4.14_5.6_3.10e.wav,0,0,0,1,1,1,0,0,0,0
4.14_5.6_3.10f.wav,0,0,0,1,1,1,0,0,0,0
4.14_5.6_3.10g.wav,0,0,0,1,1,1,0,0,0,0
4.14_5.6_3.10h.wav,0,0,0,1,1,1,0,0,0,0
4.14_5.6_3.10i.wav,0,0,0,1,1,1,0,0,0,0
4.14_6.18a.wav,0,0,0,0,1,0,1,0,0,0
4.14_6.18b.wav,0,0,0,0,1,0,1,0,0,0
4.14_6.18c.wav,0,0,0,0,1,0,1,0,0,0
4.14_7.1a.wav,0,0,0,0,1,0,0,1,0,0
4.14_7.1b.wav,0,0,0,0,1,0,0,1,0,0
4.14_7.1c.wav,0,0,0,0,1,0,0,1,0,0
4.14_8.17a.wav,0,0,0,0,1,0,0,0,1,0
4.14_8.17b.wav,0,0,0,0,1,0,0,0,1,0
4.14_8.17c.wav,0,0,0,0,1,0,0,0,1,0
4.14a.wav,0,0,0,0,1,0,0,0,0,0
4.15_0.17a.wav,1,0,0,0,1,0,0,0,0,0
4.15_0.17b.wav,1,0,0,0,1,0,0,0,0,0
4.15_0.17c.wav,1,0,0,0,1,0,0,0,0,0
4.15_0.8a.wav,1,0,0,0,1,0,0,0,0,0
4.15_0.8b.wav,1,0,0,0,1,0,0,0,0,0
4.15_0.8c.wav,1,0,0,0,1,0,0,0,0,0
4.15_1.17a.wav,0,1,0,0,1,0,0,0,0,0
4.15_1.17b.wav,0,1,0,0,1,0,0,0,0,0
4.15_1.17c.wav,0,1,0,0,1,0,0,0,0,0
4.15_2.1a.wav,0,0,1,0,1,0,0,0,0,0
4.15_2.1b.wav,0,0,1,0,1,0,0,0,0,0
4.15_2.1c.wav,0,0,1,0,1,0,0,0,0,0
4.15_2.6a.wav,0,0,1,0,1,0,0,0,0,0
4.15_2.6b.wav,0,0,1,0,1,0,0,0,0,0
4.15_2.6c.wav,0,0,1,0,1,0,0,0,0,0
4.15_3.16a.wav,0,0,0,1,1,0,0,0,0,0
4.15_3.16b.wav,0,0,0,1,1,0,0,0,0,0
4.15_3.16c.wav,0,0,0,1,1,0,0,0,0,0
4.15_3.6_6.13a.wav,0,0,0,1,1,0,1,0,0,0
4.15_3.6_6.13b.wav,0,0,0,1,1,0,1,0,0,0
4.15_3.6_6.13c.wav,0,0,0,1,1,0,1,0,0,0
4.15_3.6_6.13d.wav,0,0,0,1,1,0,1,0,0,0
4.15_3.6_6.13e.wav,0,0,0,1,1,0,1,0,0,0
4.15_3.6_6.13f.wav,0,0,0,1,1,0,1,0,0,0
4.15_3.6_6.13g.wav,0,0,0,1,1,0,1,0,0,0
4.15_3.6_6.13h.wav,0,0,0,1,1,0,1,0,0,0
4.15_3.6_6.13i.wav,0,0,0,1,1,0,1,0,0,0
4.15_5.3_7.14a.wav,0,0,0,0,1,1,0,1,0,0
4.15_5.3_7.14b.wav,0,0,0,0,1,1,0,1,0,0
4.15_5.3_7.14c.wav,0,0,0,0,1,1,0,1,0,0
4.15_5.3_7.14d.wav,0,0,0,0,1,1,0,1,0,0
4.15_5.3_7.14e.wav,0,0,0,0,1,1,0,1,0,0
4.15_5.3_7.14f.wav,0,0,0,0,1,1,0,1,0,0
4.15_5.3_7.14g.wav,0,0,0,0,1,1,0,1,0,0
4.15_5.3_7.14h.wav,0,0,0,0,1,1,0,1,0,0
4.15_5.3_7.14i.wav,0,0,0,0,1,1,0,1,0,0
4.15_6.13_3.6a.wav,0,0,0,1,1,0,1,0,0,0
4.15_6.13_3.6b.wav,0,0,0,1,1,0,1,0,0,0
4.15_6.13_3.6c.wav,0,0,0,1,1,0,1,0,0,0
4.15_6.13_3.6d.wav,0,0,0,1,1,0,1,0,0,0
4.15_6.13_3.6e.wav,0,0,0,1,1,0,1,0,0,0
4.15_6.13_3.6f.wav,0,0,0,1,1,0,1,0,0,0
4.15_6.13_3.6g.wav,0,0,0,1,1,0,1,0,0,0
4.15_6.13_3.6h.wav,0,0,0,1,1,0,1,0,0,0
4.15_6.13_3.6i.wav,0,0,0,1,1,0,1,0,0,0
4.15_6.13a.wav,0,0,0,0,1,0,1,0,0,0
4.15_6.13b.wav,0,0,0,0,1,0,1,0,0,0
4.15_6.13c.wav,0,0,0,0,1,0,1,0,0,0
4.15_6.1a.wav,0,0,0,0,1,0,1,0,0,0
4.15_6.1b.wav,0,0,0,0,1,0,1,0,0,0
4.15_6.1c.wav,0,0,0,0,1,0,1,0,0,0
4.15_6.5_9.7a.wav,0,0,0,0,1,0,1,0,0,1
4.15_6.5_9.7b.wav,0,0,0,0,1,0,1,0,0,1
4.15_6.5_9.7c.wav,0,0,0,0,1,0,1,0,0,1
4.15_6.5_9.7d.wav,0,0,0,0,1,0,1,0,0,1
4.15_6.5_9.7e.wav,0,0,0,0,1,0,1,0,0,1
4.15_6.5_9.7f.wav,0,0,0,0,1,0,1,0,0,1
4.15_6.5_9.7g.wav,0,0,0,0,1,0,1,0,0,1
4.15_6.5_9.7h.wav,0,0,0,0,1,0,1,0,0,1
4.15_6.5_9.7i.wav,0,0,0,0,1,0,1,0,0,1
4.15_7.11a.wav,0,0,0,0,1,0,0,1,0,0
4.15_7.11b.wav,0,0,0,0,1,0,0,1,0,0
4.15_7.11c.wav,0,0,0,0,1,0,0,1,0,0
4.15_7.14_5.3a.wav,0,0,0,0,1,1,0,1,0,0
4.15_7.14_5.3b.wav,0,0,0,0,1,1,0,1,0,0
4.15_7.14_5.3c.wav,0,0,0,0,1,1,0,1,0,0
4.15_7.14_5.3d.wav,0,0,0,0,1,1,0,1,0,0
4.15_7.14_5.3e.wav,0,0,0,0,1,1,0,1,0,0
4.15_7.14_5.3f.wav,0,0,0,0,1,1,0,1,0,0
4.15_7.14_5.3g.wav,0,0,0,0,1,1,0,1,0,0
4.15_7.14_5.3h.wav,0,0,0,0,1,1,0,1,0,0
4.15_7.14_5.3i.wav,0,0,0,0,1,1,0,1,0,0
4.15_9.7_6.5a.wav,0,0,0,0,1,0,1,0,0,1
4.15_9.7_6.5b.wav,0,0,0,0,1,0,1,0,0,1
4.15_9.7_6.5c.wav,0,0,0,0,1,0,1,0,0,1
4.15_9.7_6.5d.wav,0,0,0,0,1,0,1,0,0,1
4.15_9.7_6.5e.wav,0,0,0,0,1,0,1,0,0,1
4.15_9.7_6.5f.wav,0,0,0,0,1,0,1,0,0,1
4.15_9.7_6.5g.wav,0,0,0,0,1,0,1,0,0,1
4.15_9.7_6.5h.wav,0,0,0,0,1,0,1,0,0,1
4.15_9.7_6.5i.wav,0,0,0,0,1,0,1,0,0,1
4.15_9.7a.wav,0,0,0,0,1,0,0,0,0,1
4.15_9.7b.wav,0,0,0,0,1,0,0,0,0,1
4.15_9.7c.wav,0,0,0,0,1,0,0,0,0,1
4.15a.wav,0,0,0,0,1,0,0,0,0,0
4.16_0.18a.wav,1,0,0,0,1,0,0,0,0,0
4.16_0.18b.wav,1,0,0,0,1,0,0,0,0,0
4.16_0.18c.wav,1,0,0,0,1,0,0,0,0,0
4.16_2.11a.wav,0,0,1,0,1,0,0,0,0,0
4.16_2.11b.wav,0,0,1,0,1,0,0,0,0,0
4.16_2.11c.wav,0,0,1,0,1,0,0,0,0,0
4.16_2.14a.wav,0,0,1,0,1,0,0,0,0,0
4.16_2.14b.wav,0,0,1,0,1,0,0,0,0,0
4.16_2.14c.wav,0,0,1,0,1,0,0,0,0,0
4.16_2.6_7.0a.wav,0,0,1,0,1,0,0,1,0,0
4.16_2.6_7.0b.wav,0,0,1,0,1,0,0,1,0,0
4.16_2.6_7.0c.wav,0,0,1,0,1,0,0,1,0,0
4.16_2.6_7.0d.wav,0,0,1,0,1,0,0,1,0,0
4.16_2.6_7.0e.wav,0,0,1,0,1,0,0,1,0,0
4.16_2.6_7.0f.wav,0,0,1,0,1,0,0,1,0,0
4.16_2.6_7.0g.wav,0,0,1,0,1,0,0,1,0,0
4.16_2.6_7.0h.wav,0,0,1,0,1,0,0,1,0,0
4.16_2.6_7.0i.wav,0,0,1,0,1,0,0,1,0,0
4.16_3.15a.wav,0,0,0,1,1,0,0,0,0,0
4.16_3.15b.wav,0,0,0,1,1,0,0,0,0,0
4.16_3.15c.wav,0,0,0,1,1,0,0,0,0,0
4.16_5.17a.wav,0,0,0,0,1,1,0,0,0,0
4.16_5.17b.wav,0,0,0,0,1,1,0,0,0,0
4.16_5.17c.wav,0,0,0,0,1,1,0,0,0,0
4.16_5.3a.wav,0,0,0,0,1,1,0,0,0,0
4.16_5.3b.wav,0,0,0,0,1,1,0,0,0,0
4.16_5.3c.wav,0,0,0,0,1,1,0,0,0,0
4.16_6.15a.wav,0,0,0,0,1,0,1,0,0,0
4.16_6.15b.wav,0,0,0,0,1,0,1,0,0,0
4.16_6.15c.wav,0,0,0,0,1,0,1,0,0,0
4.16_6.9a.wav,0,0,0,0,1,0,1,0,0,0
4.16_6.9b.wav,0,0,0,0,1,0,1,0,0,0
4.16_6.9c.wav,0,0,0,0,1,0,1,0,0,0
4.16_7.0_2.6a.wav,0,0,1,0,1,0,0,1,0,0
4.16_7.0_2.6b.wav,0,0,1,0,1,0,0,1,0,0
4.16_7.0_2.6c.wav,0,0,1,0,1,0,0,1,0,0
4.16_7.0_2.6d.wav,0,0,1,0,1,0,0,1,0,0
4.16_7.0_2.6e.wav,0,0,1,0,1,0,0,1,0,0
4.16_7.0_2.6f.wav,0,0,1,0,1,0,0,1,0,0
4.16_7.0_2.6g.wav,0,0,1,0,1,0,0,1,0,0
4.16_7.0_2.6h.wav,0,0,1,0,1,0,0,1,0,0
4.16_7.0_2.6i.wav,0,0,1,0,1,0,0,1,0,0
4.16_8.18a.wav,0,0,0,0,1,0,0,0,1,0
4.16_8.18b.wav,0,0,0,0,1,0,0,0,1,0
4.16_8.18c.wav,0,0,0,0,1,0,0,0,1,0
4.16_8.8a.wav,0,0,0,0,1,0,0,0,1,0
4.16_8.8b.wav,0,0,0,0,1,0,0,0,1,0
4.16_8.8c.wav,0,0,0,0,1,0,0,0,1,0
4.16_9.14a.wav,0,0,0,0,1,0,0,0,0,1
4.16_9.14b.wav,0,0,0,0,1,0,0,0,0,1
